089c048e-f098-452a-b0da-f3480d8725bd;7529a948-b5ac-4eb9-8349-2a3677b8fe14;1.0;Chromium-51;Elementary flows/Emission to water/fresh water;;Chromium-51;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
089dde8e-85ac-4e2b-ba74-b57bfa9f5167;4c94ff32-5e02-45c1-8bb0-bfd82bfa078f;1.0;Benzene, ethyl-;Elementary flows/Emission to water/river, long-term;;Benzene, ethyl-;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
08a2b5c0-4cff-4129-8712-d2a073bd7636;6f020607-b818-408d-a4b0-2c6465a6826d;1.0;Cerium-144;Elementary flows/Emission to water/river;;Cerium-144;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
08ba6a82-89d5-4cc6-bc09-b2aa18f9eda2;e60edb16-3c74-415b-9aff-a22a6f49fecb;1.0;Arsenic, ion;Elementary flows/Emission to water/river, long-term;;Arsenic, ion;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
08ba90dc-28c6-4c48-8e90-51b61139734f;ff36578b-f403-4656-b934-81d8d4e02dc8;1.0;Titanium, ion;Elementary flows/Emission to water/lake;;Titanium, ion;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
09257c34-f323-436a-81be-ef90e9171ed2;0017271e-7df5-40bc-833a-36110c1fe5d5;1.0;Nitrite;Elementary flows/Emission to water/fresh water;;Nitrite;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
09bdb17a-1ba0-4116-b2c1-969c093799b8;077b92b0-0610-48ba-9ff8-55c13e98364b;1.0;Antimony-124;Elementary flows/Emission to water/lake;;Antimony-124;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
09eca9fb-65fe-4d44-956f-c3143fee2192;1b6a35b8-f6c8-404d-9c0e-e09b8fdb2d9e;1.0;Methane, dichloro-, HCC-30;Elementary flows/Emission to water/fresh water;;Methane, dichloro-, HCC-30;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0aa7d355-7298-4aba-b1e8-f1586c7b1722;0985a2b2-b411-4c95-a955-1aa5bb64bd08;1.0;Xylene;Elementary flows/Emission to water/fresh water, long-term;;Xylene;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0ac31b4a-b16d-40c8-928f-cdb8053d988f;42901ad7-4be5-47d9-82cd-380ca34281c1;1.0;Cesium-137;Elementary flows/Emission to water/fresh water;;Cesium-137;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
0ae73f0e-29ba-3965-8f6b-04b306930d46;2e2a9226-1d5a-4adf-aa0f-6a4b9499e8d7;1.0;Ethylamine;Elementary flows/Emission to water/lake;;Ethylamine;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0ae79221-b1c5-4e59-bb30-5e2fa24d5872;10ee0828-0340-4fe0-a3df-a9f3a8c6d939;1.0;Cumene;Elementary flows/Emission to water/fossil-;;Cumene;water/ground-;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0af78f21-204e-432f-aab6-77bbaf9a8363;ce312691-69ee-4cdb-9bd6-f717955b94b8;1.0;Chlorine;Elementary flows/Emission to water/river;;Chlorine;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0017271e-7df5-40bc-833a-36110c1fe5d5;0017271e-7df5-40bc-833a-36110c1fe5d5;1.0;Nitrite;Elementary flows/Emission to water/surface water;;Nitrite;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
001790f3-fd86-4a0d-a2a1-06c7099d90c8;001790f3-fd86-4a0d-a2a1-06c7099d90c8;1.0;Xenon-137;Elementary flows/Emission to air/low population density;;Xenon-137;air/non-urban air or from high stacks;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
0061b12a-9084-499b-9fc0-bf66025198eb;0061b12a-9084-499b-9fc0-bf66025198eb;1.0;Ethyl cellulose;Elementary flows/Emission to air/lower stratosphere + upper troposphere;;Ethyl cellulose;air/lower stratosphere + upper troposphere;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
006aa3f7-59ba-450f-aa45-a2b2d1752647;006aa3f7-59ba-450f-aa45-a2b2d1752647;1.0;Sulfate;Elementary flows/Emission to air/low population density;;Sulfate;air/non-urban air or from high stacks;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
007de693-1d9e-40a5-a8b4-3d11bce8be9a;007de693-1d9e-40a5-a8b4-3d11bce8be9a;1.0;Aniline;Elementary flows/Emission to water/ground water, long-term;;Aniline;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
00907a61-b501-4f47-b688-1dc2b51d48c1;00907a61-b501-4f47-b688-1dc2b51d48c1;1.0;Transformation, from traffic area, road network;Elementary flows/Resource/land;;Transformation, from traffic area, road network;natural resource/land;;93a60a56-a3c8-19da-a746-0800200c9a66;Area;;;3ce61faa-5716-41c1-aef6-b5920054acc9;m2;1017f68a-f818-4f9d-a34d-a31e7386f628;m2;;;;;;
0097bf60-3729-40b6-94d0-06bd6146cfc2;0097bf60-3729-40b6-94d0-06bd6146cfc2;1.0;Cesium-137;Elementary flows/Emission to water/ocean;;Cesium-137;water/ocean;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
0098b967-2131-43d2-b684-254583fbadc7;0098b967-2131-43d2-b684-254583fbadc7;1.0;Chlorosulfonic acid;Elementary flows/Emission to water/surface water;;Chlorosulfonic acid;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
009a49e8-09a7-4432-9cb9-f2dd18e8f922;009a49e8-09a7-4432-9cb9-f2dd18e8f922;1.0;Manganese;Elementary flows/Emission to soil/forestry;;Manganese;soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
009f3374-e604-4e24-88f5-d785cd93aac7;009f3374-e604-4e24-88f5-d785cd93aac7;1.0;Diclofop;Elementary flows/Emission to soil/agricultural;;Diclofop;soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
00acb9f0-1640-4f8c-89ef-d857e1428be0;00acb9f0-1640-4f8c-89ef-d857e1428be0;1.0;Metam-sodium;Elementary flows/Emission to soil/agricultural;;Metam-sodium;soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
00d2fef1-e4d4-4a16-8e81-b8cc514e4c25;00d2fef1-e4d4-4a16-8e81-b8cc514e4c25;1.0;Fluoride;Elementary flows/Emission to water/surface water;;Fluoride;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
00df61ec-de0a-4f06-8736-839c6d225859;00df61ec-de0a-4f06-8736-839c6d225859;1.0;Cyanoacetic acid;Elementary flows/Emission to air/low population density, long-term;;Cyanoacetic acid;air/low population density, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
00e73fdb-98df-4a03-8290-79931cddfd12;00e73fdb-98df-4a03-8290-79931cddfd12;1.0;Lead-210;Elementary flows/Emission to air/unspecified;;Lead-210;air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
01056d4b-f9b0-4dfc-b8d9-8407c8376efb;01056d4b-f9b0-4dfc-b8d9-8407c8376efb;1.0;Aluminium;Elementary flows/Emission to water/ground water, long-term;;Aluminium;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
01174955-d4f9-4825-9188-791b79abc8e1;01174955-d4f9-4825-9188-791b79abc8e1;1.0;Formamide;Elementary flows/Emission to water/surface water;;Formamide;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
01248058-8a0f-40f6-8555-13ec37c7931d;01248058-8a0f-40f6-8555-13ec37c7931d;1.0;Sodium;Elementary flows/Emission to air/low population density, long-term;;Sodium;air/low population density, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
01285299-c683-4e15-b654-201987a7a738;01285299-c683-4e15-b654-201987a7a738;1.0;Chromium VI;Elementary flows/Emission to soil/forestry;;Chromium VI;soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0131a35d-1d37-46ee-aed2-5ca12ac07ad4;0131a35d-1d37-46ee-aed2-5ca12ac07ad4;1.0;Chlorosilane, trimethyl-;Elementary flows/Emission to air/high population density;;Chlorosilane, trimethyl-;air/urban air close to ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
013a65bf-5b9e-4621-bd60-14909fd4cbc6;013a65bf-5b9e-4621-bd60-14909fd4cbc6;1.0;Hydroxide;Elementary flows/Emission to water/ground water;;Hydroxide;water/ground-;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
014bd81b-88c7-4a81-b872-201dcbfb8bbf;014bd81b-88c7-4a81-b872-201dcbfb8bbf;1.0;Ethene, trichloro-;Elementary flows/Emission to water/ground water;;Ethene, trichloro-;water/ground-;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
016da38a-40a6-483c-b328-9782dc46e802;016da38a-40a6-483c-b328-9782dc46e802;1.0;Diflufenican;Elementary flows/Emission to soil/agricultural;;Diflufenican;soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
017be306-b88a-4d3a-a906-b8734b72b6fb;017be306-b88a-4d3a-a906-b8734b72b6fb;1.0;Carboxylic acids, unspecified;Elementary flows/Emission to water/unspecified;;Carboxylic acids, unspecified;water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
019ad37a-2728-455e-aa8d-c921d26c3cc7;019ad37a-2728-455e-aa8d-c921d26c3cc7;1.0;Ethane thiol;Elementary flows/Emission to air/low population density;;Ethane thiol;air/non-urban air or from high stacks;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
01c12fca-ad8b-4902-8b48-2d5afe3d3a0f;01c12fca-ad8b-4902-8b48-2d5afe3d3a0f;1.0;Energy, gross calorific value, in biomass;Elementary flows/Resource/biotic;;Energy, gross calorific value, in biomass;natural resource/biotic;;f6811440-ee37-11de-8a39-0800200c9a66;Energy;;;52765a6c-3896-43c2-b2f4-c679acf13efe;MJ;980b811e-3905-4797-82a5-173f5568bc7e;MJ;;;;;;
