methyl formate/emissions to air/high. pop./kg;a71b27f2-3bcb-4bcc-a0c6-b6a123f0b42e;1.0;Methyl formate;Emissions to air/high. pop.;;Methyl formate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl formate/emissions to water/river/kg;af3b0f01-3f06-46c7-a3b7-66bfec083264;1.0;Methyl formate;Emissions to water/river;;Methyl formate;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl isocyanate/emissions to air/low. pop./kg;a9bc4f34-d887-4e59-a41a-1304c82c2543;1.0;Methyl isocyanate;Emissions to air/low. pop.;;Methyl isocyanate;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl isocyanate/emissions to air/unspecified/kg;472f0745-aa9c-4d98-b574-6102e5f6005a;1.0;Methyl isocyanate;Emissions to air/Unspecified;;Methyl isocyanate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl isothiocyanate/emissions to air/low. pop./kg;9de7a5e5-50e4-44f1-b159-6ba2198cf910;1.0;Methyl isothiocyanate;Emissions to air/low. pop.;;METHYL ISOTHIOCYANATE;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl isothiocyanate/emissions to air/unspecified/kg;59b51f64-3a5e-433e-b67e-5d69e4c4ac83;1.0;Methyl isothiocyanate;Emissions to air/Unspecified;;METHYL ISOTHIOCYANATE;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl isothiocyanate/emissions to soil/agricultural/kg;fc26e697-a919-4079-b7bf-535ae91ce917;1.0;Methyl isothiocyanate;Emissions to soil/agricultural;;METHYL ISOTHIOCYANATE;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl lactate/emissions to air/high. pop./kg;80ef64e4-312c-485a-be3d-30856adc0c11;1.0;Methyl lactate;Emissions to air/high. pop.;;Methyl lactate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl methacrylate/emissions to air/high. pop./kg;616930f6-43a7-440d-93d9-6156e3fe7433;1.0;Methyl methacrylate;Emissions to air/high. pop.;;Methyl methacrylate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl methacrylate/emissions to air/low. pop./kg;6bc4ea55-ddc5-4687-90fb-c965d04b32b0;1.0;Methyl methacrylate;Emissions to air/low. pop.;;Methyl methacrylate;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl methacrylate/emissions to air/unspecified/kg;1ddb3480-3426-4541-a201-592d4c6fe6aa;1.0;Methyl methacrylate;Emissions to air/Unspecified;;Methyl methacrylate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl methacrylate/emissions to soil/industrial/kg;fa787941-3f91-4ca4-8997-d99b1096c000;1.0;Methyl methacrylate;Emissions to soil/industrial;;Methyl methacrylate;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl methacrylate/emissions to soil/unspecified/kg;7a8cfe81-5a36-4337-bf92-48d4b5c45456;1.0;Methyl methacrylate;Emissions to soil/Unspecified;;Methyl methacrylate;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl methacrylate/emissions to water/unspecified/kg;79bcffe0-632d-4046-a686-f9ea394649cd;1.0;Methyl methacrylate;Emissions to water/Unspecified;;Methyl methacrylate;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methyl pentane/emissions to water/river/kg;3635d239-8c0f-4ebf-bc6c-07ca00bbc14c;1.0;Methyl pentane;Emissions to water/river;;Methyl pentane;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methylamine/emissions to air/high. pop./kg;7238734e-18ef-4759-914d-61e9ed11bd4e;1.0;Methylamine;Emissions to air/high. pop.;;Methyl amine;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
methylamine/emissions to water/river/kg;b1945566-c8ad-4d48-9135-c39eedde1e63;1.0;Methylamine;Emissions to water/river;;Methyl amine;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metiram/emissions to air/unspecified/kg;0d7c9a40-6f80-4dbf-9360-22b60a1c70a8;1.0;Metiram;Emissions to air/Unspecified;;Metiram;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metiram/emissions to soil/agricultural/kg;4412a76b-eb71-4fd3-afc9-6871a58cae5f;1.0;Metiram;Emissions to soil/agricultural;;Metiram;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metiram/emissions to water/unspecified/kg;661dbee0-a610-40c2-8d04-76fdaa23b6f0;1.0;Metiram;Emissions to water/Unspecified;;Metiram;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor, (s)/emissions to air/unspecified/kg;689b5cdc-bf6c-4f79-a974-1b7dfd8d297d;1.0;Metolachlor, (S);Emissions to air/Unspecified;;S-Metolachlor;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor, (s)/emissions to soil/agricultural/kg;2a7a680e-5762-4cfa-8205-6666a3ed5102;1.0;Metolachlor, (S);Emissions to soil/agricultural;;S-Metolachlor;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor, (s)/emissions to water/unspecified/kg;199b8103-7aa3-4a37-a65c-c0c9d7013e23;1.0;Metolachlor, (S);Emissions to water/Unspecified;;S-Metolachlor;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor/emissions to air/low. pop./kg;63e7d759-8549-11e0-9d78-0800200c9a66;1.0;Metolachlor;Emissions to air/low. pop.;;Metolachlor;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor/emissions to air/unspecified/kg;0a83356a-eabe-4fb2-9dfe-b49d5e6ee8ee;1.0;Metolachlor;Emissions to air/Unspecified;;Metolachlor;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor/emissions to soil/agricultural/kg;d2885a24-b728-4832-8638-15697630eff9;1.0;Metolachlor;Emissions to soil/agricultural;;Metolachlor;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metolachlor/emissions to water/unspecified/kg;63e7fe50-8549-11e0-9d78-0800200c9a66;1.0;Metolachlor;Emissions to water/Unspecified;;Metolachlor;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metosulam/emissions to soil/agricultural/kg;b7feaed4-a5d3-4601-894c-e10f9dc7575b;1.0;Metosulam;Emissions to soil/agricultural;;Metosulam;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metribuzin/emissions to air/high. pop./kg;a7ecefd5-0fad-4505-9e9d-3dddcfe31f43;1.0;Metribuzin;Emissions to air/high. pop.;;Metribuzin;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metribuzin/emissions to air/low. pop./kg;63e7fe51-8549-11e0-9d78-0800200c9a66;1.0;Metribuzin;Emissions to air/low. pop.;;Metribuzin;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metribuzin/emissions to air/unspecified/kg;f5a292ed-66a4-4404-9fdc-f4a4e6442521;1.0;Metribuzin;Emissions to air/Unspecified;;Metribuzin;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metribuzin/emissions to soil/agricultural/kg;171aebab-b5e0-493f-8776-43e1a694666f;1.0;Metribuzin;Emissions to soil/agricultural;;Metribuzin;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metribuzin/emissions to water/unspecified/kg;63e7fe52-8549-11e0-9d78-0800200c9a66;1.0;Metribuzin;Emissions to water/Unspecified;;Metribuzin;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metsulfuron-methyl/emissions to air/unspecified/kg;458b1390-98d2-4944-ae20-75c680c7c825;1.0;Metsulfuron-methyl;Emissions to air/Unspecified;;Metsulfuron-methyl;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metsulfuron-methyl/emissions to soil/agricultural/kg;c2c2b2c4-0a30-4c79-8d1f-0735a95a8962;1.0;Metsulfuron-methyl;Emissions to soil/agricultural;;Metsulfuron-methyl;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metsulfuron-methyl/emissions to water/unspecified/kg;aaa2c6d3-b502-4c31-9cb6-ba3820e08d67;1.0;Metsulfuron-methyl;Emissions to water/Unspecified;;Metsulfuron-methyl;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
metsulfuron/emissions to soil/agricultural/kg;e2e5bbfb-6497-4284-b4c7-e372b5826ed5;1.0;Metsulfuron;Emissions to soil/agricultural;;Metsulfuron;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
mineral oil/emissions to soil/agricultural/kg;1bbc2ebf-9a72-45f9-ab38-c107153071d9;1.0;Mineral oil;Emissions to soil/agricultural;;Mineral oil;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
mixed isomers/emissions to soil/industrial/kg;1760676a-aa63-4ec3-9b83-0721bf343431;1.0;Mixed isomers;Emissions to soil/industrial;;Mixed isomers;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molinate/emissions to air/low. pop./kg;63e7fe53-8549-11e0-9d78-0800200c9a66;1.0;Molinate;Emissions to air/low. pop.;;Molinate;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molinate/emissions to air/unspecified/kg;a6b034d8-e8f3-42f1-b436-23ab64a34d1c;1.0;Molinate;Emissions to air/Unspecified;;Molinate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molinate/emissions to soil/agricultural/kg;aa2f15ce-fc50-4252-89d8-89e06b4f588a;1.0;Molinate;Emissions to soil/agricultural;;Molinate;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molinate/emissions to water/unspecified/kg;63e7fe54-8549-11e0-9d78-0800200c9a66;1.0;Molinate;Emissions to water/Unspecified;;Molinate;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum trioxide/emissions to air/high. pop./kg;0c2b21c0-a014-4fbe-9d39-881bf437c2f5;1.0;Molybdenum trioxide;Emissions to air/high. pop.;;Molybdenum trioxide;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum trioxide/emissions to air/low. pop./kg;9583067d-d50e-4399-9810-b10d75cbb859;1.0;Molybdenum trioxide;Emissions to air/low. pop.;;Molybdenum trioxide;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum trioxide/emissions to air/unspecified/kg;71b1ab3c-835f-41c1-bd58-b97d34719922;1.0;Molybdenum trioxide;Emissions to air/Unspecified;;Molybdenum trioxide;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum trioxide/emissions to soil/industrial/kg;65e839f1-52f0-47d5-9882-e09d95d6ce77;1.0;Molybdenum trioxide;Emissions to soil/industrial;;Molybdenum trioxide;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum trioxide/emissions to soil/unspecified/kg;d3787cfa-0236-47bb-bc3c-7210190f5a7c;1.0;Molybdenum trioxide;Emissions to soil/Unspecified;;Molybdenum trioxide;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum trioxide/emissions to water/unspecified/kg;453fc506-1c07-4bbf-aa47-7cf48ea8ebd0;1.0;Molybdenum trioxide;Emissions to water/Unspecified;;Molybdenum trioxide;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum, 0.010% in sulfide, mo 8.2e-3% and cu 1.83% in crude ore/resources/in ground/kg;06874cbb-2daf-4981-a55e-2c38be5b7277;1.0;Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore;Resources/in ground;;Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum, 0.014% in sulfide, mo 8.2e-3% and cu 0.81% in crude ore/resources/in ground/kg;5514ccd2-469f-4074-9905-529154e7f742;1.0;Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore;Resources/in ground;;Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum, 0.016% in sulfide, mo 8.2e-3% and cu 0.27% in crude ore/resources/in ground/kg;ac8571b8-b00b-479d-93cf-b9374feaee05;1.0;Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore;Resources/in ground;;Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum, 0.022% in sulfide, mo 8.2e-3% and cu 0.22% in crude ore/resources/in ground/kg;a76cf135-2be1-4e53-9423-9211acd100f1;1.0;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore;Resources/in ground;;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum, 0.022% in sulfide, mo 8.2e-3% and cu 0.36% in crude ore/resources/in ground/kg;30fed59d-d722-482f-be4f-f3d93bdd2527;1.0;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore;Resources/in ground;;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum, 0.025% in sulfide, mo 8.2e-3% and cu 0.39% in crude ore/resources/in ground/kg;719def62-0941-4264-bc54-97093d847d7a;1.0;Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore;Resources/in ground;;Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum-99/emissions to water/river/kbq;20c8a46a-cc36-4145-b6b3-0c773ef30076;1.0;Molybdenum-99;Emissions to water/river;;Molybdenum-99;Elementary flows/Emission to water/river;;;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;kBq;kBq;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;;;;;
molybdenum/emissions to air//kg;640e30d2-3158-4a1a-82ef-fd0c72922c9a;1.0;Molybdenum;Emissions to air/;;Molybdenum;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to air/high. pop./kg;c26d4716-ce1e-43da-a662-cd9498b1e8bc;1.0;Molybdenum;Emissions to air/high. pop.;;Molybdenum;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to air/low. pop./kg;5fa36ce3-aed0-443b-a09d-4cdf25b41995;1.0;Molybdenum;Emissions to air/low. pop.;;Molybdenum;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to air/low. pop., long-term/kg;35b4d818-1019-413b-b99d-d351d8a67ac4;1.0;Molybdenum;Emissions to air/low. pop., long-term;;Molybdenum;Elementary flows/Emission to air/low population density, long-term;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to soil//kg;8b531ec0-ca7a-49cd-bef0-56f110112f34;1.0;Molybdenum;Emissions to soil/;;Molybdenum;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to soil/agricultural/kg;9cf3a683-ed3d-40e9-b039-7653e4fc9e20;1.0;Molybdenum;Emissions to soil/agricultural;;Molybdenum;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to water//kg;fdaaef05-0d10-4032-b2e7-85cae3c7bd5c;1.0;Molybdenum;Emissions to water/;;Molybdenum;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to water/groundwater/kg;3822809c-cc03-469d-ac2a-9f85842f8440;1.0;Molybdenum;Emissions to water/groundwater;;Molybdenum;Elementary flows/Emission to water/ground water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to water/groundwater, long-term/kg;7d3f7498-3596-478a-9fa1-72201ef94082;1.0;Molybdenum;Emissions to water/groundwater, long-term;;Molybdenum;Elementary flows/Emission to water/ground water, long-term;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to water/ocean/kg;163926e2-b4cc-42bb-ba7d-401028140985;1.0;Molybdenum;Emissions to water/ocean;;Molybdenum;Elementary flows/Emission to water/ocean;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/emissions to water/river/kg;442511cc-a98b-4242-9229-5736cb9a9399;1.0;Molybdenum;Emissions to water/river;;Molybdenum;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
molybdenum/resources/in ground/kg;fe0acd60-3ddc-11dd-a2be-0050c2490048;1.0;Molybdenum;Resources/in ground;;Molybdenum;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monocarbamide dihydrogen sulfate/emissions to air/unspecified/kg;675467f5-719e-4c4d-832c-96f641387ab2;1.0;Monocarbamide dihydrogen sulfate;Emissions to air/Unspecified;;Monocarbamide dihydrogen sulfate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monocarbamide dihydrogen sulfate/emissions to soil/agricultural/kg;5008f533-b313-4676-ab28-78de4a9044ff;1.0;Monocarbamide dihydrogen sulfate;Emissions to soil/agricultural;;Monocarbamide dihydrogen sulfate;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monocarbamide dihydrogen sulfate/emissions to water/unspecified/kg;04d1ea6f-7cb3-4a6b-8736-75e46ffd7109;1.0;Monocarbamide dihydrogen sulfate;Emissions to water/Unspecified;;Monocarbamide dihydrogen sulfate;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monocrotophos/emissions to soil/agricultural/kg;33456751-d78b-465d-8635-52d71e77cf54;1.0;Monocrotophos;Emissions to soil/agricultural;;Monocrotophos;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monoethanolamine/emissions to air/high. pop./kg;b9f74a13-1d9c-444e-ba61-1ea1abac70b7;1.0;Monoethanolamine;Emissions to air/high. pop.;;Monoethanolamine;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monosodium acid methanearsonate/emissions to air/low. pop./kg;2238f24e-f1ca-4442-b3a5-ed08e55fd9b6;1.0;Monosodium acid methanearsonate;Emissions to air/low. pop.;;MSMA;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monosodium acid methanearsonate/emissions to air/unspecified/kg;e8ac104f-89fb-4471-b270-bb2ba076dedb;1.0;Monosodium acid methanearsonate;Emissions to air/Unspecified;;MSMA;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monosodium acid methanearsonate/emissions to soil/agricultural/kg;ef4884eb-c75d-4ef8-9170-11b20401cbca;1.0;Monosodium acid methanearsonate;Emissions to soil/agricultural;;MSMA;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
monosodium acid methanearsonate/emissions to water/unspecified/kg;ff9a92a9-cc56-4461-9f02-71d9a28ff99b;1.0;Monosodium acid methanearsonate;Emissions to water/Unspecified;;MSMA;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
